slide_id,x,y,label,png_path,y_true,y_prob,y_pred,epoch
002,89912,24149,1,results/patches_norm/1/002__x89912__y24149__mpp0.253__r443.png,1,0.00011635612463578582,0,4
002,65112,41200,1,results/patches_norm/1/002__x65112__y41200__mpp0.253__r443.png,1,0.00028381383162923157,0,4
002,65112,40978,1,results/patches_norm/1/002__x65112__y40978__mpp0.253__r443.png,1,0.0004096034390386194,0,4
002,90134,24371,1,results/patches_norm/1/002__x90134__y24371__mpp0.253__r443.png,1,0.0005269839311949909,0,4
002,89912,24814,1,results/patches_norm/1/002__x89912__y24814__mpp0.253__r443.png,1,0.000546287395991385,0,4
002,90134,24814,1,results/patches_norm/1/002__x90134__y24814__mpp0.253__r443.png,1,0.0007203291752375662,0,4
002,88584,23485,1,results/patches_norm/1/002__x88584__y23485__mpp0.253__r443.png,1,0.0007401860202662647,0,4
1039408,143300,18890,1,results/patches_norm/1/1039408__x143300__y18890__mpp0.252__r445.png,1,0.0007568043074570596,0,4
002,90134,24149,1,results/patches_norm/1/002__x90134__y24149__mpp0.253__r443.png,1,0.0008082141866907477,0,4
002,89912,23928,1,results/patches_norm/1/002__x89912__y23928__mpp0.253__r443.png,1,0.0009685188997536898,0,4
002,65112,41421,1,results/patches_norm/1/002__x65112__y41421__mpp0.253__r443.png,1,0.001117441919632256,0,4
002,88362,24149,1,results/patches_norm/1/002__x88362__y24149__mpp0.253__r443.png,1,0.0011873217299580574,0,4
002,89912,24371,1,results/patches_norm/1/002__x89912__y24371__mpp0.253__r443.png,1,0.0012266968842595816,0,4
002,89691,24149,1,results/patches_norm/1/002__x89691__y24149__mpp0.253__r443.png,1,0.0014098997926339507,0,4
002,88584,24149,1,results/patches_norm/1/002__x88584__y24149__mpp0.253__r443.png,1,0.0014285178622230887,0,4
002,65112,40757,1,results/patches_norm/1/002__x65112__y40757__mpp0.253__r443.png,1,0.0014932466438040137,0,4
002,88362,23928,1,results/patches_norm/1/002__x88362__y23928__mpp0.253__r443.png,1,0.0015219751512631774,0,4
002,88584,23928,1,results/patches_norm/1/002__x88584__y23928__mpp0.253__r443.png,1,0.0017800116911530495,0,4
002,90134,23928,1,results/patches_norm/1/002__x90134__y23928__mpp0.253__r443.png,1,0.001979831140488386,0,4
002,65112,40535,1,results/patches_norm/1/002__x65112__y40535__mpp0.253__r443.png,1,0.00199577072635293,0,4
002,89691,23928,1,results/patches_norm/1/002__x89691__y23928__mpp0.253__r443.png,1,0.0021357566583901644,0,4
002,88141,24149,1,results/patches_norm/1/002__x88141__y24149__mpp0.253__r443.png,1,0.0022427851799875498,0,4
002,88805,24149,1,results/patches_norm/1/002__x88805__y24149__mpp0.253__r443.png,1,0.002383113605901599,0,4
002,88805,23485,1,results/patches_norm/1/002__x88805__y23485__mpp0.253__r443.png,1,0.0029536786023527384,0,4
002,89691,24814,1,results/patches_norm/1/002__x89691__y24814__mpp0.253__r443.png,1,0.002968649147078395,0,4
002,88805,23928,1,results/patches_norm/1/002__x88805__y23928__mpp0.253__r443.png,1,0.0034463610500097275,0,4
002,89912,24592,1,results/patches_norm/1/002__x89912__y24592__mpp0.253__r443.png,1,0.003477244172245264,0,4
002,90134,24592,1,results/patches_norm/1/002__x90134__y24592__mpp0.253__r443.png,1,0.003960452973842621,0,4
002,89027,24592,1,results/patches_norm/1/002__x89027__y24592__mpp0.253__r443.png,1,0.004222635645419359,0,4
002,89470,24371,1,results/patches_norm/1/002__x89470__y24371__mpp0.253__r443.png,1,0.0058264113031327724,0,4
1028748,47141,7858,1,results/patches_norm/1/1028748__x47141__y7858__mpp0.252__r444.png,1,0.005989657249301672,0,4
002,88805,24592,1,results/patches_norm/1/002__x88805__y24592__mpp0.253__r443.png,1,0.006125129293650389,0,4
002,89691,24371,1,results/patches_norm/1/002__x89691__y24371__mpp0.253__r443.png,1,0.007230542134493589,0,4
002,89470,23485,1,results/patches_norm/1/002__x89470__y23485__mpp0.253__r443.png,1,0.007387739140540361,0,4
002,89470,24814,1,results/patches_norm/1/002__x89470__y24814__mpp0.253__r443.png,1,0.00746332760900259,0,4
002,64005,40757,1,results/patches_norm/1/002__x64005__y40757__mpp0.253__r443.png,1,0.007764055393636227,0,4
1028748,47141,7636,1,results/patches_norm/1/1028748__x47141__y7636__mpp0.252__r444.png,1,0.008440992794930935,0,4
1028748,47141,8080,1,results/patches_norm/1/1028748__x47141__y8080__mpp0.252__r444.png,1,0.008830820210278034,0,4
002,64891,40978,1,results/patches_norm/1/002__x64891__y40978__mpp0.253__r443.png,1,0.008940025232732296,0,4
1039408,144857,19557,1,results/patches_norm/1/1039408__x144857__y19557__mpp0.252__r445.png,1,0.009168031625449657,0,4
002,89248,23485,1,results/patches_norm/1/002__x89248__y23485__mpp0.253__r443.png,1,0.009641217067837715,0,4
002,88141,24371,1,results/patches_norm/1/002__x88141__y24371__mpp0.253__r443.png,1,0.009662557393312454,0,4
002,64891,41200,1,results/patches_norm/1/002__x64891__y41200__mpp0.253__r443.png,1,0.00996552687138319,0,4
002,88805,24371,1,results/patches_norm/1/002__x88805__y24371__mpp0.253__r443.png,1,0.010230688378214836,0,4
002,89027,23928,1,results/patches_norm/1/002__x89027__y23928__mpp0.253__r443.png,1,0.010335969738662243,0,4
002,65112,40314,1,results/patches_norm/1/002__x65112__y40314__mpp0.253__r443.png,1,0.010373540222644806,0,4
